Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-26.0752,-69.4985,-4,2558
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2016,3,10,2,0,0.0,0.0,0.0,11.1,11.1,58.0,747.1,3.8,7.5,0
2016,3,10,3,0,0.0,0.0,0.0,10.2,10.2,50.6,745.1,4.2,21.0,0
2016,3,10,4,0,0.0,0.0,0.0,9.0,9.0,43.5,743.7,4.1,21.0,0
2016,3,10,5,0,0.0,0.0,0.0,7.8,7.8,38.7,741.4,4.3,25.5,0
2016,3,10,6,0,0.0,0.0,0.0,6.6,6.6,38.8,739.9,4.6,76.5,0
2016,3,10,7,0,16.4,0.0,16.4,9.3,9.3,38.2,744.6,4.4,55.5,0
2016,3,10,8,0,322.1,950.7,31.5,12.7,12.7,41.1,748.5,2.0,33.0,0
2016,3,10,9,0,583.5,1058.6,36.4,16.0,16.0,41.1,753.2,1.5,310.5,0
2016,3,10,10,0,809.1,1108.7,38.7,18.2,18.2,38.6,757.1,4.0,280.5,0
2016,3,10,11,0,979.4,1135.5,40.0,20.0,20.0,34.2,760.9,5.6,270.0,0
2016,3,10,12,0,1075.9,1143.5,40.6,21.7,21.7,36.5,764.9,6.6,264.0,0
2016,3,10,13,0,1096.0,1142.4,40.7,23.3,23.3,31.4,769.2,6.9,261.0,0
2016,3,10,14,0,1038.5,1133.0,40.3,22.5,22.5,29.1,767.8,7.3,256.5,0
2016,3,10,15,0,909.4,1114.8,39.5,21.5,21.5,23.4,766.1,7.1,252.0,0
2016,3,10,16,0,716.9,1080.9,37.9,20.5,20.5,21.7,763.7,6.8,250.5,0
2016,3,10,17,0,476.5,1015.0,34.8,19.6,19.6,25.5,761.6,5.4,247.5,0
2016,3,10,18,0,210.8,853.0,27.8,18.1,18.1,30.6,759.8,3.8,241.5,0
2016,3,10,19,0,0.0,0.0,0.0,15.6,15.6,33.8,758.1,1.7,196.5,0
2016,3,10,20,0,0.0,0.0,0.0,15.3,15.3,35.4,756.4,2.6,153.0,0
2016,3,10,21,0,0.0,0.0,0.0,14.7,14.7,35.6,754.2,3.6,106.5,0
2016,3,10,22,0,0.0,0.0,0.0,13.8,13.8,38.7,752.3,3.8,37.5,0
2016,3,10,23,0,0.0,0.0,0.0,12.4,12.4,43.2,750.5,3.7,22.5,0
2016,3,11,0,0,0.0,0.0,0.0,11.1,11.1,48.6,748.4,3.8,13.5,0
2016,3,11,1,0,0.0,0.0,0.0,10.6,10.6,52.1,747.7,3.7,4.5,0
2016,3,11,2,0,0.0,0.0,0.0,9.7,9.7,54.6,744.9,3.8,9.0,0
2016,3,11,3,0,0.0,0.0,0.0,8.8,8.8,47.9,742.9,4.2,18.0,0
2016,3,11,4,0,0.0,0.0,0.0,7.8,7.8,41.6,741.2,4.2,24.0,0
2016,3,11,5,0,0.0,0.0,0.0,6.7,6.7,35.4,739.1,4.4,31.5,0
2016,3,11,6,0,0.0,0.0,0.0,5.5,5.5,36.7,737.5,4.8,43.5,0
2016,3,11,7,0,16.1,0.0,16.1,8.6,8.6,36.2,742.6,4.4,49.5,0
2016,3,11,8,0,318.5,945.2,31.4,12.1,12.1,39.2,746.9,1.8,40.5,0
2016,3,11,9,0,577.1,1050.3,36.3,15.5,15.5,39.2,751.8,1.8,285.0,0
2016,3,11,10,0,799.2,1098.0,38.7,17.6,17.6,37.7,756.7,4.0,264.0,0
2016,3,11,11,0,965.8,1122.2,39.9,19.7,19.7,34.0,760.8,5.5,255.0,0
2016,3,11,12,0,1061.8,1131.1,40.5,21.6,21.6,37.3,765.1,6.7,255.0,0
2016,3,11,13,0,1081.8,1130.5,40.6,23.5,23.5,31.0,769.6,7.1,253.5,0
2016,3,11,14,0,1024.8,1121.3,40.2,22.8,22.8,27.0,768.3,7.3,252.0,0
2016,3,11,15,0,895.8,1102.2,39.3,22.0,22.0,21.4,766.8,7.2,249.0,0
2016,3,11,16,0,704.2,1066.9,37.7,20.3,20.3,22.6,764.5,6.9,249.0,0
2016,3,11,17,0,465.5,998.8,34.6,19.3,19.3,28.1,762.5,6.2,247.5,0
2016,3,11,18,0,204.1,838.6,27.5,17.9,17.9,34.1,760.8,4.4,249.0,0
2016,3,11,19,0,0.0,0.0,0.0,16.0,16.0,38.0,759.4,2.2,234.0,0
2016,3,11,20,0,0.0,0.0,0.0,15.8,15.8,38.8,757.1,1.4,160.5,0
2016,3,11,21,0,0.0,0.0,0.0,15.5,15.5,38.4,755.7,2.8,40.5,0
2016,3,11,22,0,0.0,0.0,0.0,14.8,14.8,41.5,754.3,3.2,3.0,0
2016,3,11,23,0,0.0,0.0,0.0,13.7,13.7,46.7,752.3,3.1,357.0,0
2016,3,12,0,0,0.0,0.0,0.0,12.5,12.5,52.7,751.3,3.4,357.0,0
2016,3,12,1,0,0.0,0.0,0.0,11.0,11.0,55.9,749.0,3.1,354.0,0
2016,3,12,2,0,0.0,0.0,0.0,10.1,10.1,57.5,747.4,3.0,358.5,0
2016,3,12,3,0,0.0,0.0,0.0,9.0,9.0,52.3,745.7,2.9,352.5,0
2016,3,12,4,0,0.0,0.0,0.0,8.0,8.0,46.8,744.1,2.9,352.5,0
2016,3,12,5,0,0.0,0.0,0.0,7.4,7.4,42.9,742.8,3.0,354.0,0
2016,3,12,6,0,0.0,0.0,0.0,6.0,6.0,43.8,740.7,3.4,352.5,0
2016,3,12,7,0,15.8,0.0,15.8,9.5,9.5,43.1,747.0,3.3,12.0,0
2016,3,12,8,0,313.6,935.2,31.3,13.3,13.3,46.6,753.1,1.9,357.0,0
2016,3,12,9,0,569.9,1040.5,36.2,17.0,17.0,47.7,760.0,3.7,319.5,0
2016,3,12,10,0,790.0,1088.2,38.5,19.4,19.4,46.7,766.3,5.1,295.5,0
2016,3,12,11,0,954.8,1112.0,39.8,21.8,21.8,43.7,772.7,6.0,280.5,0
2016,3,12,12,0,1048.8,1119.9,40.4,21.1,21.1,45.2,770.8,6.9,274.5,0
2016,3,12,13,0,1067.6,1118.5,40.5,20.4,20.4,39.9,768.6,7.3,267.0,0
2016,3,12,14,0,1009.9,1108.3,40.1,19.4,19.4,33.8,766.7,6.8,262.5,0
2016,3,12,15,0,881.5,1088.6,39.2,18.2,18.2,25.5,766.3,7.0,255.0,0
2016,3,12,16,0,691.1,1052.1,37.6,16.4,16.4,27.2,763.6,6.4,253.5,0
2016,3,12,17,0,454.5,982.3,34.4,15.1,15.1,32.8,761.9,5.8,253.5,0
2016,3,12,18,0,196.0,816.8,27.2,13.8,13.8,40.5,759.6,4.4,255.0,0
2016,3,12,19,0,0.0,0.0,0.0,12.5,12.5,45.0,757.6,2.2,265.5,0
2016,3,12,20,0,0.0,0.0,0.0,12.7,12.7,47.0,755.6,1.4,10.5,0
2016,3,12,21,0,0.0,0.0,0.0,12.4,12.4,47.9,753.8,3.6,19.5,0
2016,3,12,22,0,0.0,0.0,0.0,11.8,11.8,52.5,751.7,4.2,15.0,0
2016,3,12,23,0,0.0,0.0,0.0,11.1,11.1,58.8,750.1,4.8,9.0,0
2016,3,13,0,0,0.0,0.0,0.0,10.3,10.3,65.3,749.0,4.2,12.0,0
2016,3,13,1,0,0.0,0.0,0.0,9.0,9.0,69.9,747.1,4.1,13.5,0
2016,3,13,2,0,0.0,0.0,0.0,8.1,8.1,74.5,744.7,3.8,12.0,0
2016,3,13,3,0,0.0,0.0,0.0,7.5,7.5,69.7,743.1,4.1,13.5,0
2016,3,13,4,0,0.0,0.0,0.0,6.8,6.8,59.3,741.4,4.7,24.0,0
2016,3,13,5,0,0.0,0.0,0.0,6.6,6.6,56.6,740.3,5.3,37.5,0
2016,3,13,6,0,0.0,0.0,0.0,4.9,4.9,54.8,738.8,5.5,36.0,0
2016,3,13,7,0,15.5,0.0,15.5,7.2,7.2,52.5,742.6,6.3,61.5,0
2016,3,13,8,0,314.2,943.5,31.3,10.4,10.4,54.1,748.1,3.9,69.0,0
2016,3,13,9,0,573.7,1052.0,36.2,14.6,14.6,53.8,753.8,0.6,15.0,0
2016,3,13,10,0,797.2,1101.7,38.6,17.3,17.3,52.5,756.7,2.9,259.5,0
2016,3,13,11,0,965.2,1127.7,39.8,19.6,19.6,49.6,761.2,5.7,256.5,0
2016,3,13,12,0,1060.8,1136.3,40.4,21.9,21.9,50.8,766.0,6.3,256.5,0
2016,3,13,13,0,1080.1,1135.5,40.5,23.7,23.7,45.5,769.8,6.7,256.5,0
2016,3,13,14,0,1022.2,1126.2,40.1,22.5,22.5,38.7,767.5,7.0,255.0,0
2016,3,13,15,0,891.9,1106.7,39.3,21.6,21.6,26.2,766.1,6.6,253.5,0
2016,3,13,16,0,698.9,1071.0,37.6,19.9,19.9,23.4,763.0,5.9,253.5,0
2016,3,13,17,0,458.9,1001.4,34.4,19.1,19.1,26.7,760.9,5.1,256.5,0
2016,3,13,18,0,193.7,822.6,27.0,17.6,17.6,30.5,758.6,3.5,253.5,0
2016,3,13,19,0,0.0,0.0,0.0,15.6,15.6,33.1,756.8,0.9,195.0,0
2016,3,13,20,0,0.0,0.0,0.0,14.9,14.9,33.9,754.0,3.1,133.5,0
2016,3,13,21,0,0.0,0.0,0.0,14.6,14.6,33.7,752.1,4.9,100.5,0
2016,3,13,22,0,0.0,0.0,0.0,13.7,13.7,37.8,749.9,4.9,54.0,0
2016,3,13,23,0,0.0,0.0,0.0,12.8,12.8,43.5,748.0,4.9,64.5,0
2016,3,14,0,0,0.0,0.0,0.0,11.7,11.7,49.1,745.4,4.7,37.5,0
2016,3,14,1,0,0.0,0.0,0.0,10.9,10.9,52.6,743.4,4.6,57.0,0
2016,3,14,2,0,0.0,0.0,0.0,10.1,10.1,53.8,741.4,4.5,27.0,0
2016,3,14,3,0,0.0,0.0,0.0,9.3,9.3,47.6,739.4,4.8,72.0,0
2016,3,14,4,0,0.0,0.0,0.0,8.4,8.4,40.9,737.5,5.0,63.0,0
2016,3,14,5,0,0.0,0.0,0.0,7.0,7.0,36.0,734.6,5.0,99.0,0
2016,3,14,6,0,0.0,0.0,0.0,5.8,5.8,36.5,733.2,5.1,124.5,0
2016,3,14,7,0,15.2,0.0,15.2,9.3,9.3,35.5,739.6,4.8,99.0,0
2016,3,14,8,0,308.9,932.0,31.1,13.3,13.3,37.4,744.8,2.8,78.0,0
2016,3,14,9,0,566.2,1041.4,36.1,17.8,17.8,37.8,751.8,1.2,304.5,0
2016,3,14,10,0,787.6,1091.3,38.5,21.4,21.4,35.4,758.3,4.0,279.0,0
2016,3,14,11,0,953.8,1117.1,39.7,24.1,24.1,33.2,764.4,5.3,268.5,0
2016,3,14,12,0,1050.2,1127.8,40.4,23.1,23.1,40.1,762.5,6.5,261.0,0
2016,3,14,13,0,1070.8,1128.9,40.5,22.4,22.4,41.2,760.7,6.9,258.0,0
2016,3,14,14,0,1014.2,1121.0,40.2,21.4,21.4,39.7,758.4,6.9,255.0,0
2016,3,14,15,0,885.2,1103.0,39.3,20.4,20.4,29.8,756.4,6.6,253.5,0
2016,3,14,16,0,693.3,1068.0,37.6,19.9,19.9,25.9,755.7,6.1,252.0,0
2016,3,14,17,0,454.1,999.5,34.4,18.7,18.7,30.6,753.3,5.1,252.0,0
2016,3,14,18,0,190.7,825.1,26.9,17.1,17.1,34.6,751.8,3.3,243.0,0
2016,3,14,19,0,0.0,0.0,0.0,14.9,14.9,36.0,750.5,1.5,172.5,0
2016,3,14,20,0,0.0,0.0,0.0,14.3,14.3,36.1,748.0,3.5,129.0,0
2016,3,14,21,0,0.0,0.0,0.0,14.1,14.1,35.3,746.4,4.4,97.5,0
2016,3,14,22,0,0.0,0.0,0.0,13.5,13.5,38.7,744.7,4.6,52.5,0
2016,3,14,23,0,0.0,0.0,0.0,12.7,12.7,43.7,742.5,4.4,42.0,0
2016,3,15,0,0,0.0,0.0,0.0,11.2,11.2,49.8,739.9,4.2,24.0,0
2016,3,15,1,0,0.0,0.0,0.0,10.6,10.6,53.8,739.4,4.2,15.0,0
2016,3,15,2,0,0.0,0.0,0.0,9.5,9.5,56.5,737.5,4.5,355.5,0
2016,3,15,3,0,0.0,0.0,0.0,8.4,8.4,50.5,735.7,4.6,7.5,0
2016,3,15,4,0,0.0,0.0,0.0,7.4,7.4,43.0,734.4,4.5,321.0,0
2016,3,15,5,0,0.0,0.0,0.0,5.7,5.7,37.2,730.5,4.3,345.0,0
2016,3,15,6,0,0.0,0.0,0.0,8.0,8.0,37.3,737.7,5.0,78.0,0
2016,3,15,7,0,14.9,0.0,14.9,11.6,11.6,35.7,743.2,4.4,64.5,0
2016,3,15,8,0,310.8,944.7,31.1,15.6,15.6,38.1,747.1,2.8,36.0,0
2016,3,15,9,0,570.2,1053.3,36.0,19.5,19.5,37.9,752.7,1.5,328.5,0
2016,3,15,10,0,793.2,1103.0,38.4,22.3,22.3,34.1,757.2,4.2,288.0,0
2016,3,15,11,0,960.5,1128.4,39.7,24.8,24.8,27.9,761.9,5.7,276.0,0
2016,3,15,12,0,1054.4,1135.8,40.3,23.7,23.7,29.6,760.2,6.6,267.0,0
2016,3,15,13,0,1072.2,1134.1,40.4,22.8,22.8,20.9,759.3,6.7,261.0,0
2016,3,15,14,0,1012.9,1123.8,40.1,22.1,22.1,18.8,757.6,6.5,256.5,0
2016,3,15,15,0,882.7,1104.9,39.2,21.2,21.2,15.6,755.3,6.1,255.0,0
2016,3,15,16,0,689.8,1069.0,37.5,20.2,20.2,16.9,754.2,5.6,255.0,0
2016,3,15,17,0,449.7,998.4,34.2,19.0,19.0,20.8,752.2,4.3,247.5,0
2016,3,15,18,0,186.3,820.5,26.6,17.4,17.4,28.1,750.6,3.1,229.5,0
2016,3,15,19,0,0.0,0.0,0.0,15.3,15.3,33.2,749.2,2.0,180.0,0
2016,3,15,20,0,0.0,0.0,0.0,14.5,14.5,35.2,747.0,3.6,148.5,0
2016,3,15,21,0,0.0,0.0,0.0,14.1,14.1,35.0,745.3,4.4,121.5,0
2016,3,15,22,0,0.0,0.0,0.0,13.6,13.6,38.1,743.5,4.6,46.5,0
2016,3,15,23,0,0.0,0.0,0.0,12.7,12.7,42.8,741.5,4.7,52.5,0
2016,3,16,0,0,0.0,0.0,0.0,11.7,11.7,48.9,739.4,4.8,30.0,0
2016,3,16,1,0,0.0,0.0,0.0,11.0,11.0,52.5,737.4,4.8,27.0,0
2016,3,16,2,0,0.0,0.0,0.0,10.5,10.5,52.7,735.8,4.6,12.0,0
2016,3,16,3,0,0.0,0.0,0.0,9.8,9.8,45.3,733.8,4.5,16.5,0
2016,3,16,4,0,0.0,0.0,0.0,9.0,9.0,38.7,732.2,4.0,357.0,0
2016,3,16,5,0,0.0,0.0,0.0,8.3,8.3,32.0,729.3,3.4,4.5,0
2016,3,16,6,0,0.0,0.0,0.0,7.4,7.4,33.5,729.2,3.4,355.5,0
2016,3,16,7,0,12.5,0.0,12.5,10.5,10.5,32.2,735.0,3.8,348.0,0
2016,3,16,8,0,144.3,9.2,141.6,13.9,13.9,33.2,740.3,3.1,346.5,0
2016,3,16,9,0,559.1,1036.0,35.9,18.3,18.3,32.3,747.2,1.9,328.5,0
2016,3,16,10,0,779.0,1085.8,38.3,21.2,21.2,30.0,753.7,4.2,295.5,0
2016,3,16,11,0,943.3,1110.9,39.6,23.8,23.8,27.9,759.9,5.5,282.0,0
2016,3,16,12,0,1037.6,1120.4,40.2,22.7,22.7,36.4,758.5,6.2,270.0,0
2016,3,16,13,0,1056.3,1120.3,40.3,21.7,21.7,39.5,757.4,6.3,264.0,0
2016,3,16,14,0,998.3,1111.1,40.0,20.8,20.8,45.5,755.6,6.4,261.0,0
2016,3,16,15,0,868.9,1091.8,39.2,19.8,19.8,40.6,754.0,6.5,256.5,0
2016,3,16,16,0,677.4,1055.3,37.4,19.3,19.3,28.3,753.0,5.8,258.0,0
2016,3,16,17,0,439.5,983.4,34.2,18.1,18.1,28.4,751.3,4.5,255.0,0
2016,3,16,18,0,180.0,806.7,26.4,16.5,16.5,34.3,749.8,2.8,246.0,0
2016,3,16,19,0,0.0,0.0,0.0,14.6,14.6,37.1,748.3,1.0,168.0,0
2016,3,16,20,0,0.0,0.0,0.0,14.2,14.2,38.6,746.4,3.1,121.5,0
2016,3,16,21,0,0.0,0.0,0.0,13.5,13.5,38.3,744.6,3.9,72.0,0
2016,3,16,22,0,0.0,0.0,0.0,13.0,13.0,41.3,743.0,4.3,24.0,0
2016,3,16,23,0,0.0,0.0,0.0,12.2,12.2,45.6,741.3,4.5,27.0,0
2016,3,17,0,0,0.0,0.0,0.0,11.5,11.5,51.3,739.5,4.7,13.5,0
2016,3,17,1,0,0.0,0.0,0.0,10.8,10.8,53.9,737.7,4.8,18.0,0
2016,3,17,2,0,0.0,0.0,0.0,10.0,10.0,55.0,736.1,4.9,12.0,0
2016,3,17,3,0,0.0,0.0,0.0,9.4,9.4,48.1,734.4,5.0,22.5,0
2016,3,17,4,0,0.0,0.0,0.0,8.6,8.6,41.4,732.9,5.1,6.0,0
2016,3,17,5,0,0.0,0.0,0.0,7.3,7.3,35.2,730.1,5.1,21.0,0
2016,3,17,6,0,0.0,0.0,0.0,6.5,6.5,36.5,730.0,5.5,21.0,0
2016,3,17,7,0,14.1,0.0,14.1,9.1,9.1,35.9,734.2,4.9,31.5,0
2016,3,17,8,0,300.6,923.1,30.8,12.7,12.7,37.3,738.2,2.7,15.0,0
2016,3,17,9,0,555.4,1032.8,35.9,15.6,15.6,36.1,742.5,2.6,336.0,0
2016,3,17,10,0,773.9,1081.9,38.3,17.8,17.8,31.9,746.3,4.5,303.0,0
2016,3,17,11,0,937.1,1106.5,39.5,19.4,19.4,25.8,750.3,5.8,286.5,0
2016,3,17,12,0,1030.2,1115.5,40.1,21.1,21.1,28.4,754.2,6.2,274.5,0
2016,3,17,13,0,1047.8,1114.6,40.2,22.8,22.8,20.5,758.1,6.5,268.5,0
2016,3,17,14,0,989.1,1104.8,39.9,22.2,22.2,20.8,756.3,6.3,264.0,0
2016,3,17,15,0,859.2,1084.3,39.0,21.1,21.1,18.4,754.5,6.3,259.5,0
2016,3,17,16,0,667.8,1046.6,37.2,19.8,19.8,22.2,752.9,5.5,259.5,0
2016,3,17,17,0,430.6,972.0,33.9,18.3,18.3,29.4,751.4,4.7,258.0,0
2016,3,17,18,0,172.9,788.3,26.0,16.8,16.8,35.1,749.5,2.7,243.0,0
2016,3,17,19,0,0.0,0.0,0.0,14.7,14.7,37.4,747.7,1.6,163.5,0
2016,3,17,20,0,0.0,0.0,0.0,14.1,14.1,37.9,745.6,2.9,129.0,0
2016,3,17,21,0,0.0,0.0,0.0,13.6,13.6,37.1,744.0,3.6,97.5,0
2016,3,17,22,0,0.0,0.0,0.0,13.2,13.2,40.4,742.5,4.1,37.5,0
2016,3,17,23,0,0.0,0.0,0.0,12.6,12.6,45.5,740.6,4.4,45.0,0
2016,3,18,0,0,0.0,0.0,0.0,12.2,12.2,50.9,738.9,4.5,22.5,0
2016,3,18,1,0,0.0,0.0,0.0,11.1,11.1,53.5,736.7,4.6,25.5,0
2016,3,18,2,0,0.0,0.0,0.0,10.3,10.3,54.4,735.5,4.7,9.0,0
2016,3,18,3,0,0.0,0.0,0.0,9.5,9.5,46.7,734.2,4.4,10.5,0
2016,3,18,4,0,0.0,0.0,0.0,8.7,8.7,40.3,732.8,4.6,6.0,0
2016,3,18,5,0,0.0,0.0,0.0,7.5,7.5,34.7,730.4,4.7,21.0,0
2016,3,18,6,0,0.0,0.0,0.0,6.8,6.8,36.0,730.2,5.2,18.0,0
2016,3,18,7,0,13.7,0.0,13.7,10.1,10.1,35.3,735.8,4.8,31.5,0
2016,3,18,8,0,294.1,907.2,30.7,14.5,14.5,37.5,742.5,2.6,15.0,0
2016,3,18,9,0,547.5,1021.6,35.7,18.2,18.2,36.6,749.2,2.5,336.0,0
2016,3,18,10,0,765.6,1073.3,38.2,21.0,21.0,33.7,753.8,4.6,298.5,0
2016,3,18,11,0,929.4,1100.4,39.4,23.3,23.3,29.0,759.8,5.9,282.0,0
2016,3,18,12,0,1024.2,1112.3,40.0,22.6,22.6,32.7,758.4,6.6,270.0,0
2016,3,18,13,0,1043.9,1114.2,40.2,21.9,21.9,27.0,757.1,6.8,262.5,0
2016,3,18,14,0,987.1,1106.8,39.8,21.1,21.1,26.5,755.5,6.6,258.0,0
2016,3,18,15,0,858.9,1089.2,38.9,20.1,20.1,23.3,753.8,6.7,255.0,0
2016,3,18,16,0,668.5,1054.3,37.2,19.4,19.4,25.7,752.8,6.0,255.0,0
2016,3,18,17,0,431.2,983.4,33.8,18.6,18.6,33.3,750.9,4.9,252.0,0
2016,3,18,18,0,169.3,787.7,25.8,17.4,17.4,38.0,749.1,2.8,235.5,0
2016,3,18,19,0,0.0,0.0,0.0,15.2,15.2,38.3,747.7,1.6,187.5,0
2016,3,18,20,0,0.0,0.0,0.0,14.5,14.5,38.2,745.5,2.8,156.0,0
2016,3,18,21,0,0.0,0.0,0.0,14.2,14.2,37.5,744.2,3.8,94.5,0
2016,3,18,22,0,0.0,0.0,0.0,13.6,13.6,40.5,743.2,4.0,25.5,0
2016,3,18,23,0,0.0,0.0,0.0,12.5,12.5,44.5,741.7,4.6,43.5,0
2016,3,19,0,0,0.0,0.0,0.0,11.7,11.7,49.1,740.1,4.5,34.5,0
2016,3,19,1,0,0.0,0.0,0.0,10.8,10.8,50.4,738.4,4.4,24.0,0
2016,3,19,2,0,0.0,0.0,0.0,9.9,9.9,49.8,737.3,4.1,357.0,0
2016,3,19,3,0,0.0,0.0,0.0,9.2,9.2,42.4,735.9,3.9,352.5,0
2016,3,19,4,0,0.0,0.0,0.0,8.3,8.3,37.0,734.6,4.1,348.0,0
2016,3,19,5,0,0.0,0.0,0.0,7.3,7.3,30.8,732.7,4.5,1.5,0
2016,3,19,6,0,0.0,0.0,0.0,6.7,6.7,33.2,732.2,4.8,7.5,0
2016,3,19,7,0,13.5,0.0,13.5,10.5,10.5,33.8,740.1,4.5,30.0,0
2016,3,19,8,0,298.4,928.5,30.7,15.8,15.8,35.8,747.9,2.4,12.0,0
2016,3,19,9,0,554.7,1040.1,35.8,20.4,20.4,35.0,756.2,2.5,330.0,0
2016,3,19,10,0,774.7,1090.3,38.2,23.7,23.7,32.3,763.6,4.8,300.0,0
2016,3,19,11,0,939.0,1115.7,39.5,23.0,23.0,27.2,762.2,6.1,286.5,0
2016,3,19,12,0,1033.5,1126.3,40.1,22.3,22.3,30.4,761.0,6.6,277.5,0
2016,3,19,13,0,1052.1,1127.1,40.2,21.7,21.7,25.1,759.5,6.7,270.0,0
2016,3,19,14,0,993.6,1118.7,39.9,21.0,21.0,26.3,757.6,6.8,265.5,0
2016,3,19,15,0,863.4,1100.4,39.0,20.0,20.0,19.2,756.2,6.8,255.0,0
2016,3,19,16,0,670.5,1064.7,37.2,18.8,18.8,19.0,754.9,6.5,252.0,0
2016,3,19,17,0,430.8,992.3,33.8,17.5,17.5,26.2,753.0,5.2,249.0,0
2016,3,19,18,0,167.5,797.8,25.6,16.1,16.1,32.0,751.1,3.1,234.0,0
2016,3,19,19,0,0.0,0.0,0.0,14.1,14.1,33.8,749.5,1.5,186.0,0
2016,3,19,20,0,0.0,0.0,0.0,13.8,13.8,34.1,747.5,3.1,156.0,0
2016,3,19,21,0,0.0,0.0,0.0,13.3,13.3,33.2,746.0,4.2,91.5,0
2016,3,19,22,0,0.0,0.0,0.0,12.6,12.6,36.4,744.2,4.8,21.0,0
2016,3,19,23,0,0.0,0.0,0.0,11.9,11.9,41.2,742.3,4.9,33.0,0
2016,3,20,0,0,0.0,0.0,0.0,10.6,10.6,46.9,740.8,5.0,27.0,0
2016,3,20,1,0,0.0,0.0,0.0,9.4,9.4,49.5,740.0,5.1,31.5,0
2016,3,20,2,0,0.0,0.0,0.0,8.3,8.3,49.0,738.0,4.7,9.0,0
2016,3,20,3,0,0.0,0.0,0.0,7.7,7.7,40.2,736.2,4.5,4.5,0
2016,3,20,4,0,0.0,0.0,0.0,7.0,7.0,34.1,734.9,4.8,7.5,0
2016,3,20,5,0,0.0,0.0,0.0,9.0,9.0,27.1,738.3,4.7,12.0,0
2016,3,20,6,0,0.0,0.0,0.0,10.3,10.3,28.8,742.8,5.2,12.0,0
2016,3,20,7,0,13.2,0.0,13.2,12.5,12.5,28.7,746.7,4.9,18.0,0
2016,3,20,8,0,294.4,920.6,30.6,15.7,15.7,31.9,751.5,3.1,9.0,0
2016,3,20,9,0,549.4,1033.8,35.8,18.6,18.6,31.4,755.7,2.9,345.0,0
2016,3,20,10,0,768.2,1084.3,38.2,21.0,21.0,28.6,758.3,4.7,313.5,0
2016,3,20,11,0,931.6,1110.1,39.5,22.7,22.7,22.5,761.9,6.1,292.5,0
2016,3,20,12,0,1025.5,1120.7,40.1,24.4,24.4,25.1,765.7,6.8,277.5,0
2016,3,20,13,0,1043.7,1121.6,40.2,23.7,23.7,18.1,764.2,7.2,267.0,0
2016,3,20,14,0,985.1,1113.2,39.8,22.7,22.7,21.7,762.4,7.4,262.5,0
2016,3,20,15,0,855.3,1095.1,38.9,21.9,21.9,20.0,761.2,7.2,256.5,0
2016,3,20,16,0,662.9,1059.0,37.1,20.6,20.6,22.8,759.6,6.6,255.0,0
2016,3,20,17,0,423.9,985.8,33.7,19.2,19.2,28.2,757.7,5.0,255.0,0
2016,3,20,18,0,162.7,790.7,25.3,17.8,17.8,32.5,755.6,2.5,247.5,0
2016,3,20,19,0,0.0,0.0,0.0,16.0,16.0,33.6,753.7,1.4,168.0,0
2016,3,20,20,0,0.0,0.0,0.0,15.6,15.6,34.2,751.5,3.7,91.5,0
2016,3,20,21,0,0.0,0.0,0.0,15.0,15.0,34.4,749.8,4.9,51.0,0
2016,3,20,22,0,0.0,0.0,0.0,14.2,14.2,37.4,748.2,5.3,19.5,0
2016,3,20,23,0,0.0,0.0,0.0,13.3,13.3,41.3,746.5,5.5,31.5,0
2016,3,21,0,0,0.0,0.0,0.0,12.6,12.6,47.3,745.0,5.6,24.0,0
2016,3,21,1,0,0.0,0.0,0.0,11.4,11.4,50.1,743.4,5.7,25.5,0
2016,3,21,2,0,0.0,0.0,0.0,10.2,10.2,48.8,741.7,5.6,15.0,0
2016,3,21,3,0,0.0,0.0,0.0,9.3,9.3,40.9,739.9,5.5,19.5,0
2016,3,21,4,0,0.0,0.0,0.0,8.3,8.3,35.1,738.3,5.7,10.5,0
2016,3,21,5,0,0.0,0.0,0.0,7.5,7.5,29.0,736.8,5.8,18.0,0
2016,3,21,6,0,0.0,0.0,0.0,6.5,6.5,30.0,735.6,6.1,19.5,0
2016,3,21,7,0,12.9,0.0,12.9,9.4,9.4,28.8,740.9,5.4,27.0,0
2016,3,21,8,0,295.0,929.4,30.6,13.6,13.6,31.7,746.7,3.4,21.0,0
2016,3,21,9,0,551.5,1042.5,35.8,17.0,17.0,31.9,751.9,2.2,348.0,0
2016,3,21,10,0,545.3,25.4,528.3,19.8,19.8,29.1,756.4,4.0,307.5,0
2016,3,21,11,0,935.2,1118.0,39.5,22.1,22.1,22.9,761.1,5.7,288.0,0
2016,3,21,12,0,1028.4,1127.6,40.2,24.6,24.6,25.1,766.1,6.4,276.0,0
2016,3,21,13,0,817.2,72.2,752.9,23.8,23.8,16.7,764.1,7.0,268.5,0
2016,3,21,14,0,758.4,58.2,709.2,22.8,22.8,18.3,762.5,7.1,264.0,0
2016,3,21,15,0,854.2,1099.1,39.0,21.6,21.6,16.0,760.4,6.9,258.0,0
2016,3,21,16,0,660.4,1061.7,37.2,20.1,20.1,18.4,758.4,6.2,258.0,0
2016,3,21,17,0,420.3,986.6,33.7,18.7,18.7,23.0,756.5,4.5,255.0,0
